,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex,Ra_ex,M_Co,Cn_Co,E corr (V)
375,25.464016932,1.8246681999999999,651.5651,1103.4065,924.5666,1376.4065,32.983229,5.0178356,8.684709999999999,129.2746,1007.8694,24.813854332736003,158.5561,2.4745340000000005e-05,1.6664988000000003,1.39822581e-05,262.2994,2.4993999999999996,45.175799999999995,17.275699999999997,45.65369999999999,2.0073,1.3123430000000003,0.31808000000000003,738.04729,1450.8498900000002,7652.45829,22784240.0,4.833979999999027e-08,145.42909999999998,141.2227,320.72054,320.72054,524.2296540000001,194.0,0.32085410000000003,0.000160127,12.482100000000003,8.102300000000001,97.05117346236018,0.44046652190876,2981.8844709900004,32051.21325775,2981.1885884400003,32051.21325775,8.755411763559,0.030366382172639997,0.04755821589999999,268.48959484,8490.54174364,0.04366113522720009,163.19285279,1.9075842844e-12,0.39878906079856,5.3031610148439e-13,473.32095964,0.022439139999999996,7.100894360000001,6.875289510000001,40.17297631,0.00724671,0.0013136403509999995,14.4139931136,537.3930566558998,1810.5181099878996,378704.2870932759,3636959622400.0,2.395850935960088e-15,28.835573189999998,27.082704709999998,44.074372308399994,44.074372308399994,2173.4826586002846,0.0,11.921821302813191,5.93011973871e-07,16.20427959,0.9918347100000001,0,0.0,1,0.0,-1.81
475,26.99761031325,2.069961,645.15531,1101.5345,918.163635,1374.5345000000002,33.197925,5.03721,8.705049999999998,130.3915,980.1890000000001,24.827538060477995,156.8632,2.497845e-05,1.8882875,1.37100505e-05,270.62850000000003,2.5186249999999997,46.4355,18.6335,48.762499999999996,2.0145,1.32921,0.26785000000000003,746.2924,1465.4000999999998,7478.149649999999,22531520.0,4.8627999999991176e-08,145.2035,140.14700000000002,318.57112500000005,318.57112500000005,519.901825,194.0385,0.134083,0.00015126,13.171500000000002,8.567,113.35428975585663,1.6647978344789998,11965.3513795039,69767.27780975,11961.63201603678,69767.27780974998,4.387193944375001,0.024151060899999986,1.0302019975,1246.63622775,23986.197279,0.02128840878613556,216.78227576,3.771870597499999e-12,1.4007426298437502,1.25837842869975e-12,2074.5634877499997,0.049434359375,38.56983975,46.69717775,230.76409375,0.02828975,0.006093975899999995,10.9666413775,1561.8563522399988,4442.650689989998,986649.0280998773,4920050889600.0,3.2605106160000982e-15,23.40008775,26.267391,486.26555048437496,486.26555048437496,180.95784741937507,1.00801775,0.22941296711100004,5.246365124e-07,21.32108775,5.227511,0,0.0,1,0.0,-1.503
793,25.312513444199997,1.893566,648.5788110000001,1227.0441999999998,921.5939159999999,1500.0441999999998,32.383963,4.964360200000001,8.871869999999998,143.7914,1000.9517000000001,24.766031824896796,165.77756,2.4657379999999997e-05,1.7185409999999999,1.35970762e-05,258.3201,2.5237,48.131299999999996,18.1461,47.90369999999999,2.1038,1.3426509999999998,4.37223,724.04159,1485.12911,7229.45075,24205226.0,4.5601399999991074e-08,142.582,139.0798,329.208513,330.559962,511.463476,196.56109999999998,0.1107745,0.00280879,12.408,8.116,56.21957603050534,0.43998728364399997,1835.7970718562792,178546.56384636,1835.0938468649442,178546.56384636,2.7535778046310004,0.023140389055960008,0.39185570309999995,2350.41488604,6900.32836711,0.0245868177281343,567.6912224463999,4.603375356000001e-13,0.36078529131899995,1.5214969293435605e-12,376.95623599000004,0.032213309999999995,91.17186031,28.863354789999995,112.30862631,0.10682556,0.009939702199,202.16388382709997,2287.653519271901,11331.743213607899,2224229.0801994368,20885957208924.0,4.4081159180400296e-15,60.274476,34.362031959999996,1168.9206574988307,1495.4327968585558,1391.4955461774248,95.20886679,0.32331563764975,7.32455737359e-05,9.406536,1.101544,0,0.0,0,0.619990257295957,-1.534
101,27.200787499999997,2.1188409999999998,633.751865,1077.0985,906.76244,1350.0985,33.30168,5.0444595,8.604824999999998,127.3655,975.4440000000001,24.83173197,157.18,2.5180699999999998e-05,1.935513,1.36436965e-05,270.716,2.5,46.7625,18.833000000000002,49.4415,2.0,1.33397,0.0,749.5933500000001,1470.6233000000002,7457.77115,22577000.0,4.505749999999141e-08,144.7885,139.66049999999998,317.10127500000004,317.10127500000004,519.2188,194.0,0.1361085,0.00013172500000000002,13.269,8.705,110.55888631734372,1.9122632147189995,3480.705782471776,2194.52579775,3476.176464446401,2194.52579775,5.2608331776,0.02845832535974998,0.11942796937499993,5.30790975,26174.154863999996,0.02176687260371897,104.84759999999999,1.910847509999999e-12,1.6290824288309997,1.5268385223877496e-12,1513.9993439999998,0.0,40.956093749999994,44.298111,260.08757775,0.0,0.007575239099999993,0.0,1864.9563707774983,5233.386697109996,996554.1637826774,2359071000000.0,1.4744193750039317e-17,0.5897677499999999,23.656239749999997,194.28276662437491,194.28276662437491,45.671614560000116,0.0,0.07046866172775001,1.3269774375000001e-08,21.231639,6.552974999999999,0,0.0,0,0.148,-1.543
664,24.944370794800005,1.8263487600000001,652.6988614,1183.8440199999998,925.7110884000001,1456.8440200000002,32.49801110000001,4.976884660000001,8.827391,138.80370000000002,1008.65829,24.7778259400525,163.54993999999996,2.4652051e-05,1.6589753600000001,1.375918592e-05,259.56803,2.52296,46.95587000000001,17.76243,46.822199999999995,2.06657,1.3278679000000002,2.680484,727.7897940000001,1471.3149410000003,7406.736124,23750196.96,1.0855907999999065e-07,143.6048,140.01511999999997,327.24568740000007,327.24568740000007,517.3125722,195.87282000000005,0.13113761000000002,0.0018770629999999998,12.252070000000002,8.02359,46.846904734666204,0.20803105524646243,1175.1196102655902,132197.9838702396,1176.9417807793855,132197.9838702396,3.1627326012767902,0.022230658596684404,0.694772983119,1752.7328463099998,3928.2730842759,0.03737698748387974,438.4186449964,8.45148593399e-13,0.1580969101528704,1.244562759788754e-12,115.64953191910001,0.0327003384,66.59098254310001,27.1768504951,86.56462715999999,0.0668184351,0.005417619149590002,110.52516592574399,1566.1106652375647,7998.455971866519,1527510.3878470566,15342904005046.76,1.5237627913569553e-11,49.821676960000005,37.3794313856,1082.013825137481,1082.013825137481,2646.128708921788,54.1794052476,0.6276627735934881,4.938836154403101e-05,7.330690715099999,0.15323351189999998,0,0.0,0,0.619990257295957,-1.562
287,26.818707651830003,2.00538874,651.9547999999999,1226.5322700000002,924.9715249999999,1499.53227,32.8582161,4.99815834,8.860845,143.58364,986.75023,24.82038112479532,164.191689,2.4613272999999996e-05,1.82484472,1.3583362184999997e-05,263.57612,2.516604,48.376549999999995,18.538510000000002,48.84320999999999,2.10574,1.3430728,4.44375,724.239152,1485.706761,7130.5252009999995,23974273.4,5.504151999999144e-08,143.52692,139.41956,328.89017770000004,328.89017770000004,533.8607839000001,196.56181,65.60937779,0.055026614,13.026909999999999,8.20785,205.930620870911,0.9983604089012122,3602.6736645600004,175998.62701864712,3601.510969524376,175998.6270186471,18.456734212700788,0.10303049160844438,0.408815385975,2287.6660443503997,16110.2995649471,0.26711859614988276,805.3937486272789,2.4530067274709997e-12,0.8714935368681218,2.2980392369845265e-12,839.9566857456,0.037147517184,98.4055600975,35.3205169799,158.8268668959,0.0976990524,0.009761181900160001,173.2749609375,3151.233666320897,14242.842780588879,2582007.2310046093,26468319450052.44,1.2624671956089792e-14,161.11935531359998,77.3923894064,1171.3214587254224,1171.3214587254224,50433.627467664504,90.9015595239,382086.71990692196,0.24225354471729504,33.5322858519,1.9960483775000002,0,0.0,0,0.899685110211426,-1.5095
633,26.147871246399998,1.9799499999999999,645.19407,1090.0342,918.1999199999998,1363.0342,33.054936000000005,5.026959399999999,8.671845999999999,128.28300000000002,990.6107999999999,24.8243046284256,157.76312,2.498224e-05,1.8019972,1.3810862999999999e-05,265.1604,2.5162999999999998,46.27179999999999,18.54856,48.2038,2.0112,1.32324,0.010428000000000002,743.5142999999999,1460.70456,7543.088059999999,22667072.0,5.3254599999990836e-08,145.1882,140.4018,323.0569459999999,323.0569459999999,522.289496,194.26520000000002,0.179185,0.000164658,12.809999999999999,8.418000000000001,68.75250702614534,1.2636908815,4199.8546519351,7269.0178303600005,4197.215225593601,7269.0178303600005,3.3354126759040006,0.018494768151639987,0.18379749228399997,53.684911,17018.636923359998,0.025953964982284396,194.32999186560002,1.1853445823999997e-12,1.02895853679216,1.745102091231e-12,935.4194718399999,0.07080931,57.707124760000006,83.7818659264,278.36706556,0.02227456,0.005078502399999996,0.024605616816,1174.6997255099993,3443.7057992063983,704774.2518194364,4256399586816.0,1.3481928978840178e-14,12.31358076,19.133556759999998,2181.589619293084,2181.589619293084,799.3367987059838,7.12046896,1.010254814775,3.8058160303600004e-07,13.207900000000002,3.865276,260,5.0,0,0.619990257295957,-1.518
386,27.28630672,2.083992,643.1798,1097.0600000000002,916.1888,1370.06,33.30144000000001,5.045316000000001,8.640600000000001,129.476,976.3040000000001,24.83930312256,156.456,2.50104e-05,1.904408,1.3741556e-05,271.744,2.52,46.46800000000001,18.631999999999998,48.932,2.008,1.32968,0.2368,746.7204,1465.4904000000001,7452.6964,22470400.0,4.9107999999991284e-08,145.35600000000002,140.252,318.0234,318.0234,519.9118400000001,194.0,0.13495600000000002,0.00013092,13.296000000000001,8.607999999999999,125.72729597092761,1.690983823936,9279.47812596,42639.696399999986,9275.45369856,42639.6964,5.5189227264000005,0.03137632814399998,0.16414164,510.713424,26226.371584,0.04080384795480713,247.032064,3.3184518399999996e-12,1.445385161536,1.6174135188640002e-12,2108.990464,0.049600000000000005,35.472976,38.544576000000006,225.567376,0.007936,0.006613497599999994,6.953205760000001,1777.9041038399987,5159.237587839998,1098806.0477070399,5475043840000.0,2.200816336000107e-15,36.325264,40.308496000000005,184.72911443999993,184.72911443999993,62.06836541440001,0.0,0.07119318606399999,1.3114753600000004e-08,23.592384000000003,5.638336,0,0.0,3,1.89933523266857,-1.35
771,25.603360255999995,1.8985880000000002,654.5892500000001,1211.567,927.6020000000001,1484.567,32.58410000000001,4.980275000000001,8.870049999999999,141.805,1000.4520000000002,24.796172216624004,164.30880000000002,2.4606e-05,1.7231300000000003,1.3652617e-05,260.39,2.5276400000000008,47.863,18.28,47.957,2.094,1.3358200000000002,3.6999999999999997,724.4867000000002,1479.3420000000003,7263.3945,23949080.0,5.4234999999991e-08,143.447,139.639,329.91675,329.91675,525.7618000000001,196.404,35.534355,0.030726450000000002,12.521999999999998,8.07,106.41585912682194,0.514747680256,2742.4090809375,155573.76751099998,2742.1957800000005,155573.76751099998,10.106526189999999,0.05926078937499999,0.38143549750000005,2034.9369749999998,7936.055695999999,0.1550987229868289,661.8694025599999,1.256264e-12,0.4177967831,1.7094262633110007e-12,346.3179,0.05997763040000001,94.60223100000002,50.7116,154.88715100000002,0.09316400000000001,0.007459327600000003,145.81,2246.452433110001,11178.620136000001,2106275.16901975,22160364753600.0,1.4423729775000184e-14,108.87119100000001,51.462679,1810.0352379375,1810.0352379375,28167.439214759997,77.92078400000001,207598.031159799,0.13166817139289747,17.103516,0.5951000000000001,0,0.0,0,0.619990257295957,-1.518
823,25.814362465000002,1.922568,653.7061,1227.448,926.7211,1500.4479999999999,32.609480000000005,4.977662,8.933699999999998,143.702,998.128,24.78073284436,165.48,2.46254e-05,1.748706,1.360306e-05,263.494,2.51932,48.034000000000006,18.136,48.03,2.0959999999999996,1.33998,4.125,724.0786,1484.6618,7211.5598,24159200.0,4.742599999999116e-08,143.02599999999998,139.29799999999997,328.16604,328.16604,510.59026,196.79,1.078292,0.0030108999999999995,12.798,8.1,137.85320514602745,0.6632381573760001,4831.4682477900005,184194.331296,4830.94631979,184194.331296,12.373959729600001,0.05685147975600001,1.07624931,2352.401196,9082.319616,0.08327256592184944,618.3696,1.47377484e-12,0.595426239564,1.6431845964000006e-12,2080.577964,0.0069371376,83.54084399999999,13.485504,90.50909999999999,0.086784,0.0083865996,160.546875,2540.953322040001,12243.78668076,2303675.8558839597,22117695360000.0,4.014808524000064e-15,101.169324,50.537195999999994,619.9484015183999,619.9484015183999,1119.200529332401,78.7059,162.20782065873598,7.972244619e-05,49.15719599999999,0.99,0,0.0,0,0.712250712250712,-1.5178
616,24.9053004277,1.8751557999999997,650.6529429999999,1218.1149999999998,923.667358,1491.1149999999998,32.343145,4.9619215,8.878764999999998,142.8327,1003.9445000000001,24.7631164886308,166.04071,2.4679909999999995e-05,1.6998414000000002,1.3579014449999999e-05,259.59700000000004,2.5302999999999995,48.109,18.222499999999997,48.02419999999999,2.0936,1.3396659999999998,3.7824999999999998,724.5930500000001,1485.4145500000002,7250.774219999999,24240926.0,4.6083299999991046e-08,142.61249999999998,139.0805,329.34200799999996,329.34200799999996,511.40838099999996,196.81189999999998,0.11593780000000001,0.0027831549999999994,12.246699999999997,8.0825,14.414309511263268,0.34631058612636,1203.1757674287512,167734.501975,1202.9435404398364,167734.501975,2.1638217389750007,0.02045074213775001,0.38355782477499994,2223.05831071,4448.88161975,0.021143797916865978,528.8439896959,4.719273919000002e-13,0.26261626944604,1.5222330257661983e-12,193.321791,0.03281941,93.23811899999998,34.914793749999994,128.49981436,0.08943904,0.008083168444000002,146.44894375,2315.3283886975005,11291.8270612975,2136224.7881073914,19892690782524.0,5.59470616111004e-15,59.833543750000004,34.48781975,1326.6729292479358,1326.6729292479358,1426.8373524888398,78.83891839,0.4104065979311601,7.252365899597499e-05,2.71723911,0.7606937500000001,0,0.0,0,0.619990257295957,-1.566
630,24.5258065288,1.7670732000000002,653.8480000000001,1096.5858,926.848,1369.5858,32.70130400000001,5.0008886,8.722776,128.5837,1015.6697,24.800968620195203,159.36404000000002,2.477413e-05,1.6058998000000002,1.39958313e-05,259.3045,2.5152750000000004,45.2808,17.498160000000002,45.698100000000004,2.0104,1.310039,0.009243,737.01711,1449.81249,7698.38039,22907024.0,5.2052199999990053e-08,145.27429999999998,141.1261,324.83342200000004,324.83342200000004,523.152148,194.2405,0.1332637,0.000143693,12.0988,8.026,5.801109440410161,0.17014287544176,1976.0856959999996,5464.8208383599995,1976.0856959999999,5464.8208383599995,0.31166329958400013,0.0021157883900399977,0.10488109382399999,46.515194310000005,2093.34160191,0.01295121547308316,126.45106287840001,7.367774310000001e-14,0.09880807035996,7.7817712874031e-13,54.54657974999999,0.065660424375,32.22875136,55.278060614400005,123.67695638999999,0.020691839999999996,0.000674308479,0.021820476950999996,87.00789224790012,380.39810499989983,134428.3007884479,2736250343424.0,1.252545927516016e-14,10.619859509999998,4.782398789999999,1896.8854438499159,1896.8854438499159,713.8012015860958,6.4408597499999996,0.9067227783623099,3.48023231751e-07,1.11863856,0.129324,260,5.0,0,0.619990257295957,-1.552
544,27.26524872,2.016631,653.2592000000001,1120.727,926.2651999999999,1393.727,33.33788,5.044741999999999,8.696500000000002,131.79700000000003,982.568,24.842558238560002,156.13,2.4769099999999996e-05,1.843866,1.3871141999999998e-05,269.899,2.52115,45.88799999999999,18.154999999999994,47.717999999999996,2.019,1.32209,0.6101000000000001,742.0305999999999,1457.2428000000002,7486.132799999999,22421600.0,5.291599999999096e-08,145.904,141.034,319.34348,319.34348,523.7148,193.99999999999997,0.35926400000000003,0.00017810000000000002,13.259999999999998,8.414,177.4681782733831,1.3567414808390001,13297.322451360002,94323.39447100002,13294.518564960003,94323.39447100002,11.7203947056,0.047837789435999985,0.5978777500000001,1233.0117910000001,23842.269376000004,0.06899594012039564,371.1671,5.02819519e-12,1.177404338044,1.414797535836e-12,2143.266799,0.0763671775,25.259456000000004,27.126974999999998,155.792476,0.024639,0.004688331899999997,24.20468799,1509.2069036399992,4679.2600081599985,1060446.4625241598,8263853440000.0,4.343120944000173e-15,65.22278399999999,55.114844000000005,141.46816468959997,141.46816468959997,2212.8926673600004,8.077935669463161e-28,11.941284882303998,5.989119899999999e-07,31.0764,3.848604,460,6.67,2,0.0,-1.5
851,35.902351710000005,2.3639799999999997,639.8722,1256.17,912.9087,1529.1699999999998,34.5009,5.09756,8.575499999999998,145.84,951.89,24.889186981239998,155.30999999999997,2.4648999999999997e-05,2.17238,1.4131100000000001e-05,250.07499999999996,2.465,46.57,16.91,44.89,2.18,1.3748,5.265,722.9910000000001,1464.9759999999999,7083.218,22562000.0,6.25399999999913e-08,144.83,141.37,335.81280000000004,335.81280000000004,526.6786000000001,197.41,0.25694,0.0019344999999999998,16.46,8.52,1801.1256705494968,4.6622051596,6552.640391160001,229341.56110000002,6559.50852331,229341.56109999996,61.249442189999996,0.23380452640000002,1.11194475,2919.9143999999997,49653.337900000006,0.22137431551076797,1528.9339,4.216899000000001e-12,4.1895333556,3.3398847300000002e-12,2584.7188750000005,0.052524999999999995,61.0251,11.529900000000001,80.8179,0.24760000000000001,0.054102960000000005,188.33527499999997,2144.711419000001,10778.071624,2844657.5834759995,39029356000000.0,7.460628400000323e-15,97.7611,112.23310000000001,1781.8013581599998,1781.8013581599998,10425.478740040002,94.08189999999999,1.5549622564,5.037225475e-05,265.66839999999996,4.7496,0,0.0,0,0.619990257295957,-1.59
464,26.1802863875,2.025854,641.9392,1190.643,914.95645,1463.643,32.71849,4.991486,8.795679999999999,140.069,985.2419999999998,24.785165646299998,164.10500000000002,2.48835e-05,1.8423530000000001,1.3515116000000001e-05,264.769,2.5172499999999998,48.269,18.6958,49.345,2.075,1.34548,3.19224,732.1372000000001,1488.8434000000002,7196.978899999999,23897000.0,4.322999999999155e-08,142.953,138.81,325.53855,325.53855,511.38977,196.38699999999997,0.11796400000000001,0.0023610399999999996,12.810999999999998,8.4,65.00439039850585,1.153883222684,2141.3960193600005,144674.093551,2139.142966897501,144674.093551,4.800313019900002,0.034150395804000006,0.36379653759999997,1900.912239,16080.683436,0.025735093446885723,472.22397499999994,1.38867775e-12,0.9746725143910001,2.1904839125440005e-12,935.589639,0.0055149375,87.956639,30.423582360000005,188.005975,0.06937499999999999,0.010307369599999998,125.2895875824,3075.9946761600004,11972.707616439999,2203153.4715447896,17582391000000.0,3.290709999999938e-17,55.646791,42.09389999999999,739.9642653974998,739.9642653974998,948.2927452471009,68.299231,0.04243059670400001,6.19466939184e-05,12.505278999999998,3.8400000000000003,0,0.0,1,0.0,-1.55
249,38.217674,2.38768,614.7359,1163.8,887.7464,1436.8000000000002,34.4547,5.10678,8.781,134.78,942.0300000000001,24.862439628,148.08999999999997,2.4032000000000003e-05,2.25414,1.4494690000000001e-05,243.78199999999998,2.4549999999999996,44.550000000000004,16.73,44.370000000000005,2.2399999999999998,1.3721,8.690999999999999,734.745,1459.0910000000001,7273.0070000000005,21249200.0,1.213399999999909e-07,144.88000000000002,141.35999999999999,321.42510000000004,346.25280000000004,531.7222,181.48999999999998,0.07797,9.736e-05,17.4,8.9,2120.1068248293236,4.3897572575999995,12604.740398189999,76618.44,12597.17507904,76618.44,35.38064691,0.1286236715999999,0.3705390000000002,802.7916,61649.1891,0.0528577022604679,1503.8618999999999,7.442976e-12,4.728046820400001,3.163153833899999e-12,2696.7848759999997,0.031725,16.6275,1.4570999999999998,10.4931,0.6024,0.039064589999999996,768.9116189999999,88.9176750000002,1497.5768189999994,2141206.8618509998,32381373360000.0,8.88013644000014e-14,0.2256,2.9304,5.361048989999978,6494.839340160001,1287.0084231599985,1915.2099,0.009133829100000001,8.231904000000001e-10,316.62,8.19,420,4.0,1,0.0,-1.44
324,30.774944999999995,1.8890900000000002,662.71765,1132.545,935.7184000000001,1405.5450000000003,34.6545,5.119475000000001,8.62125,130.245,950.94,24.939722500000002,148.37,2.4491e-05,1.72527,1.5572355e-05,253.37000000000003,2.4073000000000007,45.075,16.248,42.955,2.0100000000000002,1.2812000000000003,0.9024,721.4415000000001,1417.0860000000002,7369.5985,21532000.0,5.6914999999991e-08,151.51500000000001,145.825,344.12035,344.12035,534.5290000000001,196.48,0.648515,0.00024325,14.65,8.05,431.12756751197503,0.4646727918999999,2770.5734829775,45579.487975,2770.2088134400005,45579.487975000004,41.82356874999999,0.15148758937499998,0.06771093749999992,248.33497500000001,45588.83639999999,0.22672624641575023,1327.2331000000001,2.7839189999999995e-12,0.4359346071,2.792640244897499e-11,763.7331,0.08753571,4.889375,12.329296000000001,83.102975,0.0099,0.010405560000000006,26.20974624,3130.1104277500012,12906.737704,1291847.5212477497,21331776000000.0,3.978167775000234e-15,432.889775,247.804375,6112.419782377499,6112.419782377499,4774.287770999999,70.7296,23.714270239774997,1.1813919374999998e-06,71.7175,0.4975,400,24.5,1,0.0,-1.5139
658,25.736605571149997,2.0576263999999997,673.0860119999999,1270.2733999999998,946.100217,1543.2733999999998,32.240092,4.9539778000000005,9.11897,150.0153,989.9205,24.7962890639796,164.55639999999997,2.4343629999999997e-05,1.8907072999999999,1.338804852e-05,272.09709999999995,2.565825,51.80839999999999,19.639,52.029399999999995,2.0898999999999996,1.3559419999999998,7.05755,724.09044,1493.69635,7140.209699999999,24059600.0,4.320519999999128e-08,142.67389999999997,138.6195,329.14033300000006,329.14033300000006,505.638341,197.68279999999996,0.21148989999999998,0.0028624199999999996,12.6387,8.337,40.86892673038048,1.6068252892230395,18459.491936015856,247285.94245244,18458.78444498291,247285.94245244,2.139088911536001,0.02025470790716001,2.2808371390999995,3769.4928659099996,11777.215779749999,0.0668626886782854,630.19961904,3.9473494231e-12,1.6317325012267097,2.7712811389418103e-12,5579.826871589999,0.066310819375,569.7420894399999,104.163279,720.1487356399998,0.08181799,0.016939212635999994,475.09446299749993,2258.5939886064007,13218.334415677498,2502359.3083779095,21618447839999.996,4.911229295998759e-17,60.63195879,40.378119749999996,610.0742749191107,610.0742749191107,1799.5979139977203,100.60378415999999,0.5546640348979899,7.292213174359999e-05,8.63556231,3.256431,0,0.0,0,0.899685110211426,-1.594
450,32.812935700000004,2.1551367999999997,689.859427,1232.3426,962.860312,1505.3426,34.987696,5.230444899999999,8.776575,140.2562,964.6898,25.448810388400002,150.149,2.381385e-05,1.9806218000000002,1.4330393700000001e-05,273.81080000000003,2.616141,44.6119,17.4359,45.8713,2.0690999999999997,1.304441,3.23707,728.57464,1432.5335600000003,7336.95079,21528575.0,1.1360289999999077e-07,150.25419999999997,144.4782,323.29046900000003,323.29046900000003,532.9719279999999,194.0,2328.2614789,0.347004757,15.3614,8.1139,997.9364838351655,2.28130661128576,26931.135162541672,299679.90502524,26930.656811422657,299679.90502524,76.84148875158397,0.8215876719639897,0.6812890193750002,2444.33156156,40015.850175960004,7.632184890776904,1326.766399,1.5095217177500002e-11,2.06164232256476,2.2988659463003095e-12,3244.70040336,0.361092198119,8.356678389999999,5.9472911900000005,29.42593631,0.07172519,0.0016377475190000011,150.02145481509996,1703.3820348704007,6399.805987726401,2057857.0146413757,29593685219375.0,7.56568822115913e-14,406.89238236,189.11672475999998,127.0069776700391,127.0069776700391,6181.570309802817,0.0,108626732.59102067,2.410864429502841,154.67019004,0.6393267900000001,400,18.0,2,0.0,-1.58
615,26.889033599999998,1.84736,685.04,1180.1999999999998,958.04,1453.2,33.1392,5.03688,8.807999999999998,138.07999999999998,991.1199999999999,24.859213612799998,154.28,2.4232e-05,1.69024,1.421988e-05,273.12,2.6,44.839999999999996,17.36,45.76,2.04,1.3064,1.1840000000000002,732.192,1439.872,7502.592,22152000.0,6.50399999999904e-08,147.67999999999998,142.95999999999998,322.692,322.692,523.1592,193.99999999999997,0.11168,0.00011960000000000001,13.08,8.04,160.25351150229503,0.28703063040000004,29467.238400000002,195264.96,29467.238400000002,195264.96000000005,5.2835673599999975,0.03627970559999997,0.2799360000000002,2438.5535999999997,20017.3056,0.11134714196803977,785.2416000000001,7.742976e-12,0.2708865024,1.3353449856000006e-12,4131.2256,0.24000000000000002,0.6144000000000001,3.1104,13.862400000000001,0.038400000000000004,0.0003110400000000006,33.644544,728.1135360000005,2813.8940160000006,1270792.599936,17258496000000.0,1.0624358400000405e-14,172.3776,92.1984,73.66809600000005,73.66809600000005,103.75374335999963,8.077935669463161e-28,0.05687381760000001,9.219840000000003e-09,27.993600000000008,0.0384,0,0.0,0,0.619990257295957,-1.53
825,27.14737,2.0068,644.4912,1102.78,917.4971999999999,1375.78,33.4217,5.04638,8.629999999999999,129.21,986.42,24.8403024,156.97,2.4863999999999998e-05,1.8364999999999998,1.3856850000000001e-05,266.13,2.4873000000000003,45.87,18.029999999999998,47.48,2.01,1.3219,0.5,742.402,1457.8970000000002,7520.6849999999995,22546000.0,5.055999999999089e-08,145.49,140.83999999999997,319.2106,319.2106,526.6122,193.99999999999997,0.59385,0.00022700000000000002,13.199999999999998,8.4,203.2559974731,1.3729505599999998,3470.719958560001,41577.2316,3468.021288160001,41577.2316,18.11470011,0.06351865559999999,0.09359999999999995,248.26590000000004,21738.3436,0.07924180980223991,259.30910000000006,3.472704e-12,1.2121879500000001,1.3505065274999998e-12,886.8331000000001,0.01596771,25.933099999999996,25.9891,152.7696,0.0099,0.004771389999999998,24.750000000000004,1534.890395999999,4829.4584909999985,877258.516275,5813484000000.0,3.5181264000001322e-15,37.3299,50.4144,135.72547163999997,135.72547163999997,4337.71108716,8.077935669463161e-28,23.7095127275,1.1800709999999998e-06,34.56,3.8400000000000003,0,0.0,1,0.0,-1.698
124,24.641325225659997,1.83313996,653.2836624,1198.503362,926.2836296500002,1471.5033620000002,32.34957382,4.964672898,8.866346,140.43023,1009.1432520000002,24.768427038498242,164.81521200000003,2.46611509e-05,1.6608603760000002,1.3664726550199998e-05,258.6422099999999,2.5331535000000005,47.58168500000001,18.094441000000003,47.475865,2.08181,1.33300435,3.1148919999999998,725.9295336,1477.6847992,7348.9477357000005,23997997.8,4.932256899999077e-08,143.095536,139.53118700000002,329.50324659,329.50324659,514.2372753300001,196.35771900000003,0.132158283,0.002317653,12.132559,8.02239,5.445744554075863,0.20098600070119843,1506.6859208238263,141344.95750069694,1508.436641710141,141344.95750069697,1.312011841770608,0.014291762908281606,0.36388480828399994,1869.6089721470998,2181.435489664496,0.021030728245934785,488.128366995056,2.5425001742919013e-13,0.1237024841851386,1.2513061075711676e-12,34.7349863159,0.05544109543775,87.456917560775,49.717077897519,138.89247750177498,0.08425712390000001,0.0063484403810775015,123.445493028336,1737.715970666472,9068.95900649568,1757432.9546297328,17605696947195.156,1.0274886208240334e-14,50.691360872704,27.061549371030996,1822.2936573777529,1822.2936573777529,1559.364020080674,66.932010117039,0.7435328893634917,6.0630135271590994e-05,0.941767111519,0.11739868789999999,0,0.0,0,0.087,-1.535
