,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,EL
785,27.886025200000002,2.0361000000000002,667.0612,1150.33,940.0672000000001,1423.3300000000002,33.380300000000005,5.053520000000001,8.727,135.20000000000002,973.0600000000001,24.8652388096,154.11,2.459e-05,1.86312,1.3967830000000002e-05,275.92,2.575,45.879999999999995,18.310000000000002,48.09,2.0300000000000002,1.3209000000000002,0.888,740.317,1453.8830000000003,7404.130999999999,22124000.0,6.03799999999911e-08,146.89000000000001,141.70999999999998,320.076,320.076,521.5834,194.0,0.14099,0.00013270000000000003,13.53,8.43,179.86053937813293,1.3026432300000002,24854.85229056,150250.6011,24851.882780160002,150250.60110000003,6.834524909999999,0.04263228959999996,0.2908710000000001,1856.5199999999998,29412.1164,0.09478010339762595,642.7779,7.1714999999999995e-12,1.1281299456,1.9749739611e-12,3898.2336,0.181875,24.705600000000004,27.753899999999998,160.0419,0.0291,0.004748189999999997,25.496256,1700.3776109999992,5382.733610999999,1493155.534539,14155824000000.0,8.040975600000305e-15,131.4579,85.96589999999999,175.398804,175.398804,108.68260043999979,0.0,0.08136498990000003,1.4233710000000002e-08,32.48909999999999,3.8451,0,0.0,3.75,12.3
20,25.210613464999998,1.8553950000000001,654.2438000000001,1229.41,927.2573,1502.41,32.45385,4.977340000000001,8.8865,143.735,1005.6600000000001,24.81986347236,166.00500000000002,2.457e-05,1.68427,1.3654135000000001e-05,259.85,2.5356500000000004,47.754999999999995,17.835,47.3,2.095,1.3364500000000001,4.075,722.5605,1482.2365,7255.0755,24238850.0,4.865999999999095e-08,143.01,139.475,328.71419999999995,328.71419999999995,510.91420000000005,196.79,245.077985,0.0392905,12.35,8.005,88.1964766277891,0.25942121897500003,2189.42037756,187676.5419,2189.58627771,187676.5419,7.9484246774999985,0.10299464439999997,0.33366775,2359.304775,4047.4044,0.8519275448192453,581.194975,1.3930000000000002e-12,0.2153864971,1.5020451267750006e-12,308.2275,0.038938577499999995,79.14497500000002,6.717775,51.459999999999994,0.085975,0.0074608975000000025,158.45687499999997,2184.6715897500007,11455.45161775,2175891.0303497496,21186115177500.0,7.895124400000084e-15,100.3699,48.799375,583.8524013599999,583.8524013599999,1126.760193360001,78.7059,11944936.789746292,0.26498726565975,13.4875,0.004975,0,0.0,3.75,5.69707
140,28.20833539,1.9874159999999998,656.1088,1251.13,929.1207999999999,1524.1299999999999,33.131130000000006,5.017242,8.804,145.57700000000003,980.8460000000001,24.830460052079996,159.637,2.43348e-05,1.819206,1.3919561e-05,258.901,2.51357,46.95499999999999,17.659,46.792,2.121,1.33839,5.5012,724.0122000000001,1464.9373,7218.1753,23175000.0,5.591599999999101e-08,144.73300000000003,140.888,326.85494000000006,332.15474,521.90734,194.8,0.539377,0.00199998,13.575999999999999,8.212,342.9830628991596,0.954104906944,13912.004204559998,239663.6631,13909.536589360001,239663.6631,19.1188260231,0.07880510943599998,0.39750399999999997,2833.318071,24626.012284,0.12315308618717166,939.7772309999999,4.61282896e-12,0.904750473564,1.8631744242790008e-12,2177.145199,0.11308195509999999,58.930975,5.426719,39.264736,0.146359,0.013401307900000001,341.39151856,1973.708651160001,10262.335778710001,2366472.5525799096,26848495000000.0,6.481624944000215e-15,131.025711,85.279456,429.7585971964,1714.2198211323994,4824.431498924402,113.2,21.352246722871,5.1103047199600004e-05,55.940223999999986,1.967056,0,0.0,1.0,7.6886
179,27.248647865000002,1.9667599999999998,654.0041,1264.26,927.0391,1537.26,32.8529,4.99681,8.818499999999998,148.2,986.74,24.806791705360002,163.41,2.4446999999999998e-05,1.79217,1.374861e-05,262.23,2.5225,47.7,18.01,47.72,2.11,1.3362,4.785,720.9770000000001,1478.792,7127.144,23862000.0,5.3849999999991294e-08,143.54,140.32999999999998,329.0816,329.0816,524.2307,196.79,0.26701,0.0028394999999999996,13.170000000000002,8.12,271.5165952320774,0.7113841424,1971.9366081900002,266469.5524,1982.0245761900005,266469.5524,14.32706259,0.07913183389999999,0.47938274999999986,3522.7,17711.5524,0.12284361727558893,942.8019,3.652891000000001e-12,0.6410732211000001,3.0983278579000007e-12,458.4971,0.00511875,91.23,13.209900000000001,89.82159999999999,0.0979,0.009451560000000001,185.74627500000003,3111.5049710000008,15010.020936,2716554.3038639994,29026156000000.0,6.3415075000001724e-15,113.5684,126.2811,661.8573354399998,661.8573354399998,10824.651058510002,78.7059,1.5619923899000001,7.305486475000001e-05,42.4611,1.0056,0,0.0,5.0,6.3
139,27.736310390000003,1.959556,658.19915,1243.5700000000002,931.2103999999999,1516.57,33.073980000000006,5.013432000000001,8.8125,144.767,984.8610000000001,24.825615202079998,160.102,2.43488e-05,1.7921760000000002,1.3908286e-05,259.94599999999997,2.5185700000000004,46.88999999999999,17.654,46.767,2.111,1.3351400000000002,4.9647,724.1577000000001,1465.1317999999999,7242.123800000001,23244500.0,5.558599999999096e-08,144.73300000000006,140.898,326.8686900000001,330.8435400000001,521.59684,195.06500000000003,0.536592,0.0019994799999999997,13.386,8.161999999999999,301.8836789484642,0.811990266864,13008.1829567775,230612.0751,13006.304481840001,230612.07510000002,18.515042559599998,0.07603399737599999,0.38121375,2729.9167110000003,21700.253679,0.11881648640778872,896.653596,4.58645856e-12,0.7706109090239999,1.8361690742040007e-12,1959.9450840000002,0.1079212551,58.335899999999995,5.428284,39.228711,0.128679,0.0114627804,289.44002391,1973.436580710001,10249.19358876,2275837.08103356,25853289750000.0,6.467600604000209e-15,131.025711,85.261596,429.5579347838999,1398.0610218683996,4805.566816814401,98.66077499999999,21.353341141536,5.110489692959999e-05,49.283004000000005,1.485756,0,0.0,1.0,8.0055
82,24.487661539999998,1.78832,665.6927999999999,1183.36,938.6988,1456.3600000000001,32.218,4.94406,9.61,139.22,1009.16,24.67809343216,162.79999999999998,2.4288e-05,1.63536,1.378564e-05,267.2,2.5899999999999994,47.339999999999996,17.62,46.03999999999999,2.08,1.3338,4.372,732.268,1467.8679999999997,7443.161999999999,23140080.0,5.0823999999999905e-06,143.23999999999998,139.6,328.74339999999995,328.74339999999995,516.875,195.89999999999998,0.07186,0.0012980000000000001,12.079999999999998,8.0,0.5389570954841185,0.04149493760000002,11431.91612416,138487.5504,11431.852514560002,138487.5504,4.401564000000002,0.06892025640000002,33.776900000000005,2030.3316000000002,2342.7344000000003,0.46421828292455675,219.16000000000003,9.710256000000002e-12,0.04183331039999999,6.732327504000003e-13,2999.16,0.3144,93.46440000000001,6.2356,23.9984,0.1136,0.009995559999999997,410.114816,1044.6837760000005,5383.038976,1316531.627156,19556697913600.0,1.2442510571200002e-09,49.1824,32.040000000000006,1208.4266024400001,1208.4266024400001,531.4538530000004,56.61,0.0012896804,3.4325396e-05,0.1136,0.0,0,0.0,3.75,18.0
39,23.8604091782,1.7062575,610.651834,1178.1888,883.6705390000002,1451.1888000000001,32.546195000000004,4.968683000000001,8.230770000000001,136.59810000000002,1242.1698000000001,24.799437992692802,154.3691,2.65496e-05,1.5588660000000003,1.3816636600000002e-05,238.501,2.323274,42.8038,16.1188,42.12564999999999,1.9505,1.288269,7.3044,710.6796300000001,1994.2741400000002,7891.32841,22211680.0,5.3222199999991334e-08,146.6534,139.6745,326.87439,326.87439,507.4597800000001,198.2317,6.9900250999999995,0.00319245,11.6321,7.4510000000000005,154.21836311282502,0.40672383719375005,19832.429793516447,101381.99275456001,19821.12037447948,101381.99275456001,15.384088471975003,0.06103112751100004,2.907986207099999,1079.88537639,552128.38916796,0.06542915688068723,849.6816651900001,4.0191759840000005e-11,0.3730432240439999,9.781923327404403e-13,4385.832999,0.31535144092399997,134.34310556,16.912846560000002,159.76182707750002,0.13104975000000002,0.012734433639000004,353.63588064,4818.8458160631,2839034.7675752607,2601922.2205398716,24054599577600.0,3.28035862716016e-15,98.49986844,58.66654975,299.4870165279,299.4870165279,6728.655438951601,126.08541511,433.52509063467005,6.50477279975e-05,27.58454959,2.992599,300,25.0,3.75,27.5
467,27.1094175432,2.1085718000000004,641.684565,1088.5117000000002,914.6936400000001,1361.5117000000002,33.252345999999996,5.041648899999999,8.652609,128.3108,975.5603000000001,24.840397911792802,156.59606,2.508977e-05,1.9186572000000002,1.3700808699999999e-05,268.22249999999997,2.5234750000000004,46.954699999999995,19.32744,49.877399999999994,2.0156,1.330861,0.012087000000000002,746.99294,1466.69501,7447.40396,22493036.0,5.699329999999128e-08,145.1932,140.01340000000002,323.30748299999993,323.30748299999993,522.5627020000001,194.3375,0.2308588,0.00019256200000000002,13.2312,8.644,102.79636435449838,1.8846192646447595,6103.088205210775,10169.732863109999,6099.057378750401,10169.732863109999,4.927199996284001,0.02714648962878998,0.26609590311899994,74.54100336,25244.91396391,0.037052684076686604,274.2964544764,1.7870463470999995e-12,1.5409460968881603,2.3911979579543095e-12,1406.24119375,0.097867674375,81.86504790999999,118.7012390464,402.11316924,0.030956639999999997,0.007498008678999994,0.028500094431,1750.258050156399,5077.729236099896,1036113.2405663184,6011329822704.0,1.8730157455110245e-14,14.74907376,27.145820439999998,2999.3845360747114,2999.3845360747114,1116.040809959196,8.91339375,1.40427187986256,5.285273161560001e-07,19.730746559999993,5.830264,350,25.0,3.0,14.1
245,25.175831926,1.8542779999999999,649.9330299999999,1199.0749999999998,922.94548,1472.075,32.516580000000005,4.975017,8.83835,140.531,1002.4399999999999,24.773719801104004,164.67000000000002,2.4694800000000003e-05,1.6837640000000003,1.3762659000000002e-05,259.36600000000004,2.513,47.53700000000001,17.8006,47.167,2.076,1.33302,3.26018,725.5765,1478.1752,7304.753500000001,24006200.0,4.325299999999096e-08,143.37099999999998,139.671,328.66891000000004,328.66891000000004,512.59378,196.542,0.090001,0.0023779499999999998,12.358,8.07,35.648929715649786,0.265858382716,476.6786437191002,144043.767375,476.4333327696002,144043.76737500002,4.2316913036,0.027122636711000004,0.30055677750000004,1913.1270390000002,6620.6704,0.02757864580964832,510.64110000000005,4.4443296000000003e-13,0.215374358304,3.568819744719e-12,230.320044,0.010581,70.98063099999999,10.95989964,75.633111,0.070224,0.007896879600000002,126.79803176760001,2215.221057750001,10881.102204959998,1891661.7494677496,17744101560000.0,7.00169909999886e-17,85.669359,48.656759,993.5112703118999,993.5112703118999,1003.6552831116009,72.34023599999999,0.016751542999000002,6.27580812975e-05,6.271836,0.6951,0,0.0,0.5,10.8
869,30.032490999999997,2.008182,678.34006,1188.686,951.3403599999999,1461.686,34.22743,5.1504319999999995,8.767399999999999,136.69699999999997,981.9079999999999,25.213629868,153.097,2.4113499999999995e-05,1.840749,1.427595e-05,268.835,2.5732000000000004,44.69299999999999,17.2233,45.38699999999999,2.0479999999999996,1.3046800000000003,2.17949,730.7074,1436.8549,7463.749699999999,21978800.0,8.943199999999051e-08,148.71,143.50999999999996,323.43119,323.43119,529.56751,194.09300000000002,1470.556449,0.21921033999999998,14.266,8.057999999999998,674.589166453919,1.4962949128760001,19723.0408409964,215015.88740400004,19722.8855998704,215015.88740400004,52.143233295099975,0.5388439153759997,0.6820322400000001,1928.343191,28246.303536,4.928729161775439,948.019591,1.048734775e-11,1.3530880499990001,2.568259963499999e-12,2330.747775,0.24627775999999998,4.418751,3.4425671099999997,15.407231000000001,0.053696,0.0012452976000000013,102.08256603989999,1195.6699852400006,4597.315035990001,1421754.8965399098,20833647560000.0,4.940231537600087e-14,287.09590000000003,134.5439,322.51947928390007,322.51947928390007,4390.9649318999,2.874351,69867487.75095445,1.5506480494444843,104.837244,0.24263600000000002,0,0.0,1.0,6.0637
479,26.952246,2.085424,667.1157999999999,1152.208,940.1248,1425.2079999999999,32.671040000000005,4.967776000000001,10.278680000000001,136.75400000000002,968.9019999999999,24.632646636,157.28,2.4231e-05,1.9221880000000002,1.3640926000000001e-05,284.53400000000005,2.6584999999999996,48.644000000000005,19.0608,48.81,2.08,1.35338,5.34874,749.4782000000001,1472.1014000000002,7313.0334,21732160.0,1.0123119999999993e-05,143.55800000000002,138.73000000000002,327.03479999999996,327.03479999999996,520.4519200000001,195.382,0.130074,0.00013154,13.176,8.6,95.29053717348395,1.6442820522239994,26315.602644360002,129493.97673600001,26311.14736896,129493.97673600001,12.660011718400003,0.153111097824,66.50717065760001,2064.125484,25501.076395999997,0.9365098647569318,95.80160000000001,2.1151939e-11,1.416213348656,1.7112282285239996e-12,6885.620844000001,0.6160027499999999,146.789264,43.257423360000004,225.0339,0.15360000000000001,0.01917037559999999,685.3606142124002,1707.8618247599984,5159.240258039996,1562643.78282444,21777222374400.0,2.4376843911656e-09,49.502636,54.9571,2227.959282960001,2227.959282960001,63.65235471360009,43.57207600000001,0.060716956524000006,1.1701028400000002e-08,18.345023999999995,5.640000000000001,0,0.0,0.2,7.5
397,35.168861799999995,2.242475,717.545,1288.4250000000002,990.5450000000001,1561.425,35.43135,5.29284,8.8915,146.39000000000001,946.8100000000001,25.651731266400002,146.04500000000002,2.3375500000000003e-05,2.06292,1.4521865000000002e-05,284.72,2.7097,44.40500000000001,17.59,46.14,2.1,1.3003000000000002,4.2975,723.8680000000002,1423.7335,7190.7835000000005,20920200.0,1.4071999999999095e-07,152.855,146.01999999999998,324.79849999999993,324.79849999999993,546.5577000000001,193.71999999999997,2999.0835349999998,0.48510559999999997,16.299999999999997,8.09,1207.1936519196126,2.603144129374999,46200.297974999994,402426.514375,46200.297974999994,402426.51437499997,84.28249167749996,1.0155968543999996,0.9673777500000004,3855.2379,51115.4839,9.598341041747009,1856.2329750000001,1.952134975e-11,2.3410647536000004,2.9262329767749994e-12,6084.7116,0.5385259099999999,3.5209750000000004,4.1419,14.5904,0.1,0.0009919100000000019,182.50074375000003,1858.1421760000017,7078.514427750002,2798477.88357775,41231505960000.0,9.956596160000175e-14,597.813975,242.5896,149.64030775000015,149.64030775000015,43866.09554070999,7.7616,135413597.98662114,3.18297257503864,187.25,0.09190000000000001,0,0.0,1.0,4.2997
717,35.0319892,2.272458,720.9852999999999,1305.334,993.9868,1578.3339999999998,35.27528,5.283662,8.919299999999998,148.80200000000002,940.768,25.628297641599996,145.54799999999997,2.33894e-05,2.087796,1.4467942e-05,288.09999999999997,2.7477999999999994,44.68000000000001,17.926000000000002,46.932,2.1020000000000003,1.3042200000000002,4.1346,726.0124000000001,1427.4788,7143.471799999999,20846600.0,1.3754599999999117e-07,152.62599999999998,145.784,324.28266,324.28266,525.76792,193.99999999999997,2940.1068259999997,0.43811656,16.278,8.202,1114.3326116802511,2.6460566802359993,53599.82139291,452547.474444,53598.917249759994,452547.474444,73.70062652159997,0.9672943357559995,1.1979725100000003,4578.770796000001,53162.434175999995,9.451796154711435,1865.283696,2.0769467639999998e-11,2.342620926384,3.144115734635999e-12,7037.549999999999,0.57860916,9.717600000000001,11.368523999999997,55.691376,0.103596,0.0020939916000000005,169.32514283999998,2023.339566240001,7381.222510560001,2958881.14186476,41402602440000.0,9.505209188400165e-14,563.570124,241.18934399999998,185.25103072440012,185.25103072440012,262.4679884735994,8.077935669463161e-28,135415771.9167116,3.0054539048753663,173.75271600000002,1.073196,0,0.0,16.7,9.64
348,37.934095,2.378165,722.3249999999999,1322.595,995.325,1595.595,36.24465,5.41186,8.8915,147.96,938.29,26.088835860000003,144.415,2.31645e-05,2.18668,1.4576035e-05,285.95000000000005,2.7754999999999996,44.275,17.58,46.11,2.11,1.2991000000000001,5.205500000000001,722.7820000000002,1421.7265,7130.8565,20674000.0,1.7147999999999105e-07,154.10500000000002,146.67000000000002,325.2173,325.2173,526.7661,194.0,4900.057305,0.7300928,17.34,8.11,1604.0758347859753,3.502353317775,45986.119374999995,467538.370975,45986.119375,467538.370975,112.95071187749997,1.5209894203999994,0.8887777500000004,3756.0184,56916.295900000005,15.084902542497984,2071.052775,2.2865189749999998e-11,3.1082356976000005,3.152954303774999e-12,5847.0975,0.6470397499999999,4.499375000000001,3.4436,11.1879,0.10790000000000001,0.001093190000000002,231.34881975000002,1907.3310760000018,7203.047747750003,3087704.3109577503,46128814000000.0,1.4220932960000227e-13,710.103975,276.1311,163.7178027100002,163.7178027100002,294.8270287899995,0.0,216089438.41143766,4.795964514516159,245.8044,0.10790000000000001,0,0.0,1.0,2.83
350,37.934095,2.378165,722.3249999999999,1322.595,995.325,1595.595,36.24465,5.41186,8.8915,147.96,938.29,26.088835860000003,144.415,2.31645e-05,2.18668,1.4576035e-05,285.95000000000005,2.7754999999999996,44.275,17.58,46.11,2.11,1.2991000000000001,5.205500000000001,722.7820000000002,1421.7265,7130.8565,20674000.0,1.7147999999999105e-07,154.10500000000002,146.67000000000002,325.2173,325.2173,526.7661,194.0,4900.057305,0.7300928,17.34,8.11,1604.0758347859753,3.502353317775,45986.119374999995,467538.370975,45986.119375,467538.370975,112.95071187749997,1.5209894203999994,0.8887777500000004,3756.0184,56916.295900000005,15.084902542497984,2071.052775,2.2865189749999998e-11,3.1082356976000005,3.152954303774999e-12,5847.0975,0.6470397499999999,4.499375000000001,3.4436,11.1879,0.10790000000000001,0.001093190000000002,231.34881975000002,1907.3310760000018,7203.047747750003,3087704.3109577503,46128814000000.0,1.4220932960000227e-13,710.103975,276.1311,163.7178027100002,163.7178027100002,294.8270287899995,0.0,216089438.41143766,4.795964514516159,245.8044,0.10790000000000001,0,0.0,1.0,3.0
638,26.5853452,1.854886,659.1747900000001,1132.6338,932.17524,1405.6338,33.354282000000005,5.037351800000001,8.709389999999999,131.9628,1002.2836,24.837011426400004,157.125,2.4508839999999998e-05,1.6984063999999999,1.4076412000000002e-05,261.785,2.4874259999999997,44.848400000000005,17.113,45.1946,2.0226,1.30833,0.9415199999999999,734.57926,1444.3162200000002,7612.59012,22569400.0,5.490339999999025e-08,146.1744,142.02380000000002,321.510614,321.510614,531.653268,194.0,0.8592776,0.000279722,12.9212,8.0364,247.2267011368369,0.5970459086039999,6951.436691155901,98982.88129756,6951.221078142401,98982.88129756,24.959775604475993,0.07921058043675999,0.5309793279,1037.6258161599999,13806.38597104,0.11069438407586613,387.868975,4.9129458544e-12,0.5744595660390399,7.655380558559998e-13,553.250775,0.045970874524000005,4.66981744,2.8506310000000004,13.67713084,0.028489240000000002,0.0008134711000000005,45.0190120896,784.2732758524002,3035.8503389116004,637036.7345823855,8699487640000.0,6.088693268440215e-15,70.83518464000001,62.05403355999999,41.18634900300401,41.18634900300401,6921.936574760177,0.0,38.16546043973824,1.8940330227159998e-06,39.95699056,0.31147504000000004,0,0.0,3.75,19.069
102,25.274738697500002,1.8231540000000002,661.6555999999999,1196.8370000000002,934.6638500000001,1469.837,32.59717,4.986688000000001,8.841919999999998,140.18,1003.7890000000001,24.79104003206,162.52900000000002,2.4528600000000004e-05,1.6587590000000003,1.3870713000000001e-05,262.832,2.5415000000000005,46.573,17.574200000000005,46.528000000000006,2.0669999999999997,1.32449,2.69981,726.7929000000001,1466.6657000000002,7380.8722,23588600.0,4.929199999999067e-08,144.466,140.593,326.79985,326.79985,515.42989,195.79800000000003,0.08805500000000001,0.00175119,12.403,8.012,50.27920399884724,0.13345132028400006,9189.108620640001,162384.118431,9189.0877526775,162384.118431,2.9348392911,0.024380398655999995,0.28741551360000006,2113.2576,7186.654479000001,0.04433106996273857,553.167159,2.52372204e-12,0.113602886919,1.7047277306310008e-12,1321.309776,0.07840275,52.924671,5.37377436,38.247216,0.062511,0.005125539900000002,102.5855466639,1585.7160795900008,8271.64257351,1665555.21544716,17529830040000.0,3.3102267360001e-15,100.880844,54.321351,546.6450734775,546.6450734775,746.5164840879005,52.505196000000005,0.019138881975,4.644722148389999e-05,8.832591,0.011856,0,0.0,1.0,10.48
149,28.30613649,1.9301310000000003,704.6294000000001,1259.3270000000002,977.6324000000001,1532.327,33.28193,5.046812,8.9335,147.27200000000002,973.578,24.88357647064,152.795,2.38851e-05,1.7665160000000002,1.4246227e-05,279.894,2.6575000000000006,45.373000000000005,17.75,46.668000000000006,2.084,1.31084,2.6901,726.2166,1441.7773000000002,7282.741300000001,22008600.0,7.527599999999081e-08,148.529,143.544,325.16738000000004,325.16738000000004,521.7531,194.62,0.137349,0.0007280999999999999,13.67,8.064,239.6182163031549,0.48347499383900017,45881.64170364,340147.920071,45881.376288240004,340147.92007099994,8.108074575099996,0.05745921265599996,0.9021677500000005,4469.234016,30000.281916000004,0.16379717971371446,1302.936975,1.201030799e-11,0.44167698574400005,2.2672072294710013e-12,6304.900764,0.35769375,20.083871000000002,6.5235,32.107776,0.082944,0.0022702944000000014,84.77327199000001,1509.7444244400008,6947.615314710001,2305782.1675843103,30857726040000.0,1.5499627824000577e-14,273.651159,144.25406400000003,234.56770313560003,234.56770313560003,426.1039707899997,18.835600000000003,0.08099731119900001,1.7500556990000002e-05,41.8651,0.065904,480,28.0,50.0,30.1
636,24.8942335,1.7805508,653.9436900000001,1104.2928,926.9441400000001,1377.2928000000002,32.799729000000006,5.0063036,8.73195,129.7491,1013.9866,24.8001416184,159.1413,2.4723159999999998e-05,1.6235918,1.39834507e-05,261.7145,2.505333,45.0317,17.127100000000002,45.251,2.0085,1.3107270000000002,0.23651999999999998,737.4641200000001,1450.1070900000002,7691.5881899999995,22871140.0,4.6499799999990115e-08,145.3143,141.17780000000002,320.878088,320.878088,522.363906,194.0,0.1692659,0.000126032,12.2444,8.0364,49.25261528757774,0.21700250061936,5079.3226718839005,43630.82806815999,5079.111766860399,43630.82806816,3.6006183565589995,0.012322058427039997,0.49395069750000015,702.71934919,4370.60582044,0.016310368743617562,107.06633431,1.7341516144000003e-12,0.18901461217276,1.6118388096950999e-13,553.1449897499999,0.023358649111000003,2.30889511,2.83314559,13.426399,0.01482775,0.00040824147099999985,10.5995302896,203.71429862559995,697.9411347319,207170.45014552388,2411063100400.0,1.1927827999600504e-15,19.64951551,12.31058716,13.132999884256,13.132999884256,912.064683503164,0.0,5.02112345159719,2.50434354976e-07,8.259468640000001,0.31147504000000004,0,0.0,3.75,20.718
352,36.27005,2.2926699999999998,709.67,1284.3999999999999,982.6700000000001,1557.4,35.8587,5.36808,8.817,143.93,949.8000000000001,25.956501,146.59,2.3414e-05,2.10744,1.4516710000000002e-05,281.59999999999997,2.7367,44.370000000000005,17.45,45.900000000000006,2.09,1.3001000000000003,4.5,724.713,1425.4370000000001,7215.857000000001,20999300.0,1.570399999999909e-07,152.92000000000002,145.95,324.7794,324.7794,526.2262000000001,194.0,4410.05733,0.657091,16.68,8.09,1447.5311507475,3.1107724011000006,36000.7011,382112.63999999996,36000.7011,382112.64,102.80783330999995,1.3848097535999992,0.13841100000000015,2565.8451,49827.96,13.732501518099005,1818.2619,1.9423404e-11,2.7703376064,2.8693305458999987e-12,4717.44,0.5664941099999999,4.0131,2.0475,8.19,0.0819,0.0009909900000000017,204.75,1705.3619310000015,6453.104931000002,2700947.6094509996,40472760510000.0,1.2920019840000205e-13,634.2335999999999,247.74749999999997,149.04781164000016,149.04781164000016,267.77634155999954,0.0,196641394.3497251,4.364331426819,221.4576,0.0819,0,0.0,3.75,6.0
705,35.89039356,2.35501,720.9511899999999,1310.816,993.95464,1583.8160000000003,35.46778,5.299697000000002,8.90155,149.41799999999998,929.6259999999999,25.65498115088,144.444,2.34065e-05,2.164838,1.4434671e-05,291.238,2.75793,44.987,18.288999999999998,47.815000000000005,2.105,1.30815,4.2619,727.6080000000001,1429.9697999999999,7069.5369,20682170.0,1.4072499999999146e-07,152.882,145.754,323.79041,323.79041,525.6962,194.0,2989.124991,0.44542371,16.644,8.335,1147.0018827409008,2.9754616099,56352.2243182839,464581.796144,56350.14501767041,464581.796144,75.46978587159995,0.9839263431909996,1.1086950975000005,4634.857276000001,58608.168123999996,9.58967229937517,1938.1828640000003,2.187540775e-11,2.6265096457560007,3.652242588759e-12,7487.535356,0.5991530151,18.032830999999998,19.445479,104.156775,0.103975,0.003670877499999999,172.57169839000002,2515.2089560000013,8868.17528796,3198926.21386839,43002970991100.0,9.699300937500166e-14,581.6960760000001,257.641484,236.33052993190012,236.33052993190012,286.23228955999946,0.0,137526131.87536496,3.052287748310736,179.53526399999998,2.3027749999999996,360,11.0,2.0,14.0
612,27.0532045488,2.116805,642.412329,1089.0523,915.4212239999999,1362.0523,33.194494,5.0370991,8.665845,128.40470000000002,977.0042000000001,24.8408240373752,156.07454,2.50886e-05,1.924203,1.3630138e-05,268.3608,2.5357,47.2475,19.5924,50.2965,2.0204,1.33261,0.0,747.49583,1468.05284,7455.70385,22415924.0,6.076069999999129e-08,144.9853,139.8529,323.528277,323.528277,523.290214,194.2346,0.2595115,0.00021032500000000003,13.200000000000001,8.644,102.06721084445553,1.9221052939749994,6715.4342081657605,11601.977764710002,6711.470386661826,11601.977764710002,4.490183703964001,0.024224164479189986,0.313457685975,90.97231791,24822.550582359996,0.04092228143738076,316.06272178840004,1.7439200399999994e-12,1.552903492791,1.7047602312060001e-12,1341.94342336,0.12367551000000002,89.38624375,141.57806224,446.08058775,0.04038384,0.0069313878999999945,0.0,1595.9461636110987,4469.409289934398,1030235.2239401774,6902472106224.001,2.4428008635510313e-14,3.1446839100000004,20.13226159,3486.6992706412716,3486.6992706412716,1434.1081368542038,5.34076284,1.8123779358677503,6.85684644375e-07,19.496999999999996,5.770264,420,25.0,50.0,11.51
804,32.079376,2.305812,657.8717999999999,1120.8159999999998,930.8807999999999,1393.816,34.71012,5.143748,8.6602,131.148,946.152,25.015135488000006,151.17200000000003,2.4563599999999996e-05,2.1230640000000003,1.3953088e-05,277.92,2.4676,46.2,18.744000000000003,49.068,2.048,1.32488,2.1644,739.7036,1451.7052,7257.7512,21681600.0,8.224399999999164e-08,148.78400000000005,142.27599999999998,319.32844,319.32844,603.62728,192.88,236.123184,0.18812524,15.192000000000002,8.607999999999999,694.2955465546241,2.7807408886559997,16056.480018760001,65457.51814400001,16052.19113536,65457.518144000016,55.368077985599975,0.2767626364959999,0.71452596,900.526096,47873.208896,0.8469278305789374,957.502416,9.009355039999998e-12,2.515791427904,3.068892104256e-12,2983.9536,0.06889424,38.12,38.902464,224.527376,0.053696,0.007500185599999996,102.07221264,3234.719627039999,10718.664732959998,2006548.71873856,21303661440000.0,3.122904046400066e-14,347.065344,154.615824,243.07727876639998,243.07727876639998,170287.10163820157,30.105600000000003,1336645.9182693502,0.8482089229273425,112.387136,5.646336,0,0.0,1.0,6.2
