,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,UTS
531,26.83194,2.00246,644.2365,1092.67,917.2440000000001,1365.67,33.385600000000004,5.05309,8.627699999999999,128.36,976.73,24.83486054,159.20000000000002,2.4995e-05,1.82712,1.409884e-05,264.81,2.4775000000000005,45.41,18.012,47.4,2.0,1.3177,0.0711,741.6980000000001,1455.671,7453.106,22880000.0,4.4449999999991e-08,146.32,141.1,325.35450000000003,325.35450000000003,520.8928000000001,194.93,0.12586000000000003,0.00013060000000000003,13.14,8.5,85.43598135639998,1.3902014284,3728.523112750001,6324.401099999999,3725.1535840000015,6324.401099999999,5.888988640000002,0.035018461899999964,0.08666570999999995,25.790399999999998,22638.5371,0.022137051176628356,127.35999999999999,1.6074749999999995e-12,1.1851755456000004,5.3808520943999994e-12,1391.5339,0.016368749999999998,54.6019,35.540656,211.44000000000003,0.0,0.008603709999999997,0.16345179,2063.232796,6764.669858999997,920832.962364,2865600000000.0,1.40475000000291e-17,70.73760000000001,54.79,1826.64461475,1826.64461475,77.58748416000006,27.9651,0.053857740400000007,1.1375640000000001e-08,16.8204,4.75,290,12.0,0.1,294.4
127,23.71759078995,1.6701527999999999,606.5756359999999,1195.6493,879.5982109999999,1468.6493,32.428774999999995,4.962288200000001,8.13082,138.6887,1296.2676,24.808753662290794,151.1267,2.702199e-05,1.5235319,1.39876816e-05,235.37369999999996,2.3049549999999996,42.106300000000005,15.81428,41.12952000000001,1.9295,1.2775699999999999,8.741496,703.5753000000001,2133.7174,7934.70565,21750120.0,5.5618199999991715e-08,148.0757,139.8708,330.733385,330.733385,498.797595,199.4449,8.3079012,0.003682824,11.5439,7.3158,119.94853825869458,0.28244465285215997,31938.19533175551,121821.76910951,31923.957209209482,121821.76910951,7.333545949375,0.046267294140760036,3.6594481275999993,1546.23159231,687945.9267902398,0.05879226140212,1143.9614471099999,4.9399537439900003e-11,0.23228815458239,4.8532055320214406e-12,6755.783048310001,0.45861419797499997,159.01780031,22.447902081600002,205.31924256960002,0.15612975,0.016089695100000006,407.148615861984,5766.3767099100005,3499879.602249241,3234921.926569078,30072281985600.0,3.1739650287601926e-15,175.32216951,87.36890736000001,1117.350896091775,1117.350896091775,3427.8088058259764,155.35696399,514.7638056296386,7.372853424502399e-05,23.82907279,3.7112703600000003,300,25.0,1.0,253.56
489,36.579159600000004,2.25746,816.44,1518.45,1089.44,1791.45,34.8987,5.18268,9.213,175.88,882.82,25.1146396608,132.83,2.2102000000000003e-05,2.0886400000000003,1.5104430000000001e-05,322.32000000000005,2.9750000000000005,44.24,18.71,48.61,2.19,1.2929000000000002,5.6240000000000006,711.537,1399.267,6639.687,18972000.0,1.439399999999919e-07,157.73,150.31,329.262,329.262,530.9562000000001,194.00000000000003,0.29423,0.0001931,17.13,8.190000000000001,642.2660265677918,1.1503649484000003,118099.1664,782585.3474999999,118099.1664,782585.3474999999,21.175547309999992,0.14540225759999986,1.121931000000001,9773.265599999999,80225.60759999999,0.44625846741878444,3147.1011,3.1032395999999995e-11,1.0856623104000003,5.351812325100002e-12,16557.1776,0.961875,2.4624,12.465900000000001,55.557900000000004,0.1539,0.0012465900000000023,134.841024,2918.142531000002,11277.559611000004,5093098.466931,69168816000000.0,4.258043640000163e-14,690.8571,369.5139,295.2479160000002,295.2479160000002,415.8255495599985,8.077935669463161e-28,0.2279395971,3.695139000000001e-08,112.1931,0.1539,420,15.0,3.71,306.0
727,28.5736184,2.13897,646.4118,1124.27,919.4208000000001,1397.27,33.7182,5.07728,8.614,132.20000000000002,966.58,24.8638205232,154.68,2.4796999999999997e-05,1.9593800000000001,1.382298e-05,273.92,2.525,46.23,18.62,48.86,2.03,1.3276000000000001,0.796,744.4120000000001,1460.942,7383.353999999999,22212000.0,5.67199999999914e-08,145.89000000000001,140.98,318.52160000000003,318.52160000000003,520.7950000000001,194.0,0.14276,0.000133,13.810000000000002,8.62,258.86279695223743,1.9099908691000003,11066.91007476,103214.1571,11062.82747136,103214.1571,20.562590760000003,0.11933942159999998,0.27725399999999994,1115.1,33180.4236,0.08820891693153518,494.1976,7.188490999999999e-12,1.6678565356000001,2.2046480796000003e-12,2499.3536,0.061875000000000006,41.4371,38.83559999999999,228.06039999999996,0.0491,0.007068239999999995,33.127984000000005,2265.452255999999,7025.256835999999,1455864.4074839999,10699056000000.0,6.921821600000237e-15,60.637899999999995,85.3596,208.0831274399999,208.0831274399999,129.47084299999995,0.0,0.0758550624,1.3583000000000003e-08,44.6139,5.635599999999999,0,17.4,3.71,324.0
619,30.2075141,2.19436,644.2418,1150.24,917.2808,1423.24,33.9375,5.0877,8.547,135.62,957.33,24.8945443995,153.18999999999997,2.4743e-05,2.01384,1.395289e-05,272.21,2.5,45.99000000000001,18.470000000000002,48.54,2.03,1.3241,1.44,741.8340000000001,1456.1450000000002,7322.246,21998000.0,6.18799999999915e-08,146.32000000000002,141.84,319.3608,319.3608,540.2956,193.99999999999997,0.39273,0.000193,14.43,8.629999999999999,460.3876965259282,2.1255457103999995,5324.658386760001,167456.76240000004,5337.1288953600015,167456.76240000004,20.96880675,0.10187828999999997,0.2587409999999999,2166.3156000000004,40456.6611,0.16730433818595117,697.8938999999999,6.585051e-12,1.8760914144,3.6246085778999993e-12,1555.4259,0.0,45.189899999999994,38.6691,227.5284,0.0291,0.008060189999999995,67.0464,2885.696243999999,9178.888274999996,1782066.0120839998,14894796000000.0,9.304485600000323e-15,73.7976,151.6344,270.34990535999987,270.34990535999987,14093.356988640004,8.077935669463161e-28,2.3411869371,1.48701e-07,74.2851,5.633100000000001,350,25.0,3.71,260.0
430,37.8966618,2.371215,733.2149999999999,1346.095,1006.215,1619.095,36.124950000000005,5.39018,8.9325,151.23,931.6500000000001,25.993403666400003,143.04500000000002,2.30345e-05,2.18164,1.4634785000000002e-05,290.10999999999996,2.7992,44.26500000000001,17.709999999999997,46.39000000000001,2.12,1.2984000000000002,5.2975,721.471,1419.1194999999998,7073.2295,20472300.0,1.6943999999999115e-07,154.565,147.1,325.6667,325.6667,527.2339000000001,194.0,4410.082275,0.6571036,17.36,8.12,1511.8164351435325,3.280872738775,55244.118775,511098.655975,55244.118775,511098.655975,103.99116399749995,1.3882746075999992,1.0002937500000004,4571.5770999999995,60128.7775,13.704739989597396,2213.4429749999995,2.408425975e-11,2.9171134704000004,3.4250851987749988e-12,7189.5679,0.68925036,4.314774999999999,4.6459,16.7079,0.11560000000000001,0.001118440000000002,222.90574375000003,2037.4982590000018,7722.828369750002,3347103.68197975,49196893710000.0,1.3248344640000221e-13,713.8557749999999,288.84,179.84144911000018,179.84144911000018,310.63116078999934,0.0,196641174.36418065,4.36431487685704,233.13039999999998,0.1156,0,0.0,3.71,213.0
897,26.358749999999997,2.0081,638.4765,1080.85,911.4839999999999,1353.85,33.118,5.03095,8.632499999999999,127.55,988.4,24.819916999999997,158.0,2.507e-05,1.8333,1.374265e-05,267.6,2.5,46.25,18.299999999999997,48.15,2.0,1.327,0.0,746.1350000000001,1464.83,7537.714999999999,22700000.0,4.4749999999990994e-08,144.85,140.04999999999998,318.2175,318.2175,519.76,193.99999999999997,0.11485000000000001,0.0001225,12.899999999999999,8.5,80.13989218749997,1.3861261900000001,2523.029992750001,1590.7275,2519.7468640000016,1590.7275,3.813376000000001,0.02062834749999999,0.08656874999999996,3.8475,18972.64,0.01577797029099991,76.0,1.3850999999999996e-12,1.1808593100000004,1.1067466274999999e-12,1097.44,0.0,29.6875,32.11,188.5275,0.0,0.005490999999999995,0.0,1351.8352749999988,3793.4810999999977,722363.8542749999,1710000000000.0,1.06875000000285e-17,0.4275,17.1475,140.82811874999993,140.82811874999993,33.10560000000009,8.077935669463161e-28,0.051080027500000014,9.618750000000001e-09,15.389999999999999,4.75,0,0.0,3.71,204.9
542,30.0194931904,2.2787393999999996,640.236949,1132.0267,913.247944,1405.0266999999997,34.171873999999995,5.1111610999999995,8.561625,132.74269999999999,952.2189999999998,24.8890069095016,152.84441999999996,2.4775759999999998e-05,2.085555,1.3736827e-05,274.0024,2.5231,46.8307,19.5208,50.390100000000004,2.0564,1.332402,1.08,745.53979,1463.14424,7292.3250499999995,21945932.0,6.953869999999174e-08,145.74970000000002,140.95489999999998,321.599757,321.599757,523.271074,194.1518,0.2379755,0.000189481,14.3988,8.787600000000001,386.9096600020312,2.59292877448764,6615.668487141399,118213.89078711002,6610.816669692865,118213.89078711004,37.043914748123996,0.21368667554678994,0.46927560937499985,1103.84089671,41423.824239,0.1263678458064517,698.7081888636001,9.592866422399999e-12,2.229184827975,2.984102857821e-12,2023.53599424,0.08031639,91.01243750999998,113.41016735999999,418.98752199,0.10961904,0.009131550395999994,52.83360000000001,2920.1268497558995,9189.6204568224,1776079.7239074975,14911141691376.0,2.463902250231044e-14,36.34724991,112.21606599,2399.973767970951,2399.973767970951,1081.801803706524,3.46835676,1.21087680789975,4.5088176063899996e-07,64.81595856,6.89628624,350,25.0,3.0,274.0
914,26.35439829925,1.9526263000000001,659.3010380000001,1254.2639000000001,932.3160829999999,1527.2639,32.712234,4.9906196000000005,8.88543,146.70729999999998,989.8038999999999,24.794056749088,163.66716999999997,2.445023e-05,1.7741231,1.365049075e-05,263.91249999999997,2.556125,48.103899999999996,18.459,48.475199999999994,2.1176,1.3392639999999998,4.40361,722.43028,1481.83221,7141.98056,23896242.0,5.614299999999128e-08,143.44,139.82820000000004,330.37091799999996,330.37091799999996,512.443264,196.86440000000002,0.1442795,0.0028291299999999996,12.8403,8.1327,136.3544948245532,0.6543693966483101,8682.779651542556,237976.07765679003,8682.075525107111,237976.07765679003,13.226984569244,0.08684570349584,0.5361832151,3008.59282671,14207.76384479,0.0785572128734611,903.1017631911,4.3879219471000006e-12,0.5475206369463901,2.3121526301394386e-12,1373.2720437500002,0.09733123437499999,104.13690479,45.744519,161.31038496,0.12217024,0.008904218304000002,166.57439996789998,2795.410757121601,13571.611059515899,2615332.2273920863,28325049917436.0,1.2532357751000214e-14,114.74459999999999,84.42148476000001,1613.2235240572759,1613.2235240572759,1634.0241782263047,80.02121264,0.5653795813797501,7.331491866310001e-05,22.754195910000004,1.09509071,0,0.0,3.71,224.443
576,26.2377246,1.9359671999999999,647.2361999999999,1093.2222000000002,920.2407,1366.2222000000002,33.137397,5.0294418,8.714379999999998,128.49929999999998,996.8652,24.8246014188,158.0895,2.490026e-05,1.7692324000000001,1.3861068499999999e-05,267.2746,2.4974030000000003,45.7451,17.8339,47.0125,2.0049,1.319857,0.245,742.03384,1457.70457,7588.569369999999,22713180.0,4.844839999999064e-08,145.30689999999998,140.66519999999997,319.477706,319.477706,520.4725340000001,194.0,0.9023013,0.00028941,12.9712,8.299999999999999,147.0148903389548,1.0993850693241598,5101.1581365600005,16484.57902716,5099.109435510001,16484.57902716,10.239124454391,0.039842070812759985,0.6691242155999998,122.96079951,15004.430628959999,0.06247607961893257,147.37248975,1.6426719323999996e-12,0.97090170039024,7.815732188077498e-13,2144.08859484,0.0013696655910000002,18.199725989999997,20.177510790000003,118.08234374999999,0.004875989999999999,0.003394849550999997,12.189975,942.9190748543996,2789.8792001150982,585774.4328768031,3326410287600.0,3.2496561374400923e-15,32.32471239,22.007508959999996,92.78770889756396,92.78770889756396,27.48933549884404,0.0,132.62848284591828,6.2853678519e-06,46.722370559999995,2.9099999999999997,0,0.0,3.71,187.262
537,25.563411071999997,1.877003,647.8646,1096.2710000000002,920.8696,1369.2709999999997,32.935179999999995,5.017532,8.6785,128.862,1003.259,24.813901574528,158.30010000000001,2.4854799999999998e-05,1.7104959999999998,1.3891768499999999e-05,263.20599999999996,2.5104999999999995,45.66799999999999,17.819999999999997,46.69199999999999,2.01,1.31691,0.146,740.4103,1455.3588,7623.7033999999985,22748460.0,5.075599999999045e-08,145.128,140.809,321.71550999999994,321.71550999999994,523.1270700000001,194.069,0.141822,0.00013811,12.534999999999998,8.218,74.65338739742742,0.7262510469909997,2290.0424848400003,19883.629558999997,2289.7594438400006,19883.629559,4.267404967600001,0.022907304975999996,0.11849774999999996,223.52095600000004,10633.095919000001,0.028088593563385177,164.11520999,1.2738569599999997e-12,0.600999177984,7.863314881577499e-13,508.41156399999994,0.03663975,30.035776000000002,44.701600000000006,146.993136,0.017900000000000006,0.002561351899999998,7.086684,684.1077639099996,2040.759322559999,455266.99046844,3541800828400.0,8.293312464000134e-15,7.531616,19.876519000000002,1042.4714213398997,1042.4714213398997,1388.2829623151001,1.582239,0.7002631263160002,2.140097279e-07,12.866775000000004,2.0304759999999997,300,17.0,3.71,300.0
541,28.7442251992,2.2254699000000002,638.690302,1107.0056,911.701312,1380.0056000000002,33.736073,5.077905199999999,8.59791,130.296,961.2384,24.8659353789168,154.46385999999998,2.498103e-05,2.0318042000000003,1.36577291e-05,272.3176,2.5238,47.103500000000004,19.577299999999997,50.5491,2.0345999999999997,1.3345930000000001,0.525,747.8092100000001,1467.63193,7355.23721,22180616.0,6.256979999999164e-08,145.30859999999998,140.2533,321.25260799999995,321.25260799999995,522.477556,194.1564,0.2347659,0.00018994499999999998,13.8926,8.7785,251.33948059228808,2.38510264389399,6416.296825208798,62685.670968640006,6411.4724456386575,62685.670968639984,21.001123768671,0.12011745361295999,0.3685691318999999,575.710984,35053.65876544001,0.08137791870284494,477.6296259004001,5.7665451390999995e-12,2.0127732236623603,2.41169930061319e-12,1814.5551302400004,0.08273355999999998,85.25478775,115.21162471000001,420.98378919000004,0.06800284000000001,0.008650954350999994,25.974375000000006,2423.5493521758995,7284.2339274750975,1461766.7743284157,10275767780544.0,2.0653930327960327e-14,19.10616604,67.64153911,2446.9447510183354,2446.9447510183354,1044.7303649468638,3.5727390399999996,1.2439399838971903,4.641324469749999e-07,43.56686524,6.91443775,350,25.0,3.0,318.0
322,38.01296,2.377225,723.285,1324.565,996.2850000000001,1597.565,36.28925,5.41555,8.8907,148.09500000000003,936.345,26.091326450000004,144.615,2.3152000000000005e-05,2.1856500000000003,1.46354e-05,285.485,2.77175,44.135,17.532,45.985,2.11,1.2975500000000002,5.217350000000001,722.0425,1420.2,7116.755,20704000.0,1.7142999999999105e-07,154.35000000000002,146.845,326.4068,326.4068,526.9549000000001,194.155,4900.05914,0.73009415,17.38,8.11,1603.1638355884004,3.5037326643749998,46030.653775000006,467394.245775,46030.653775,467394.245775,113.02769593749997,1.5206447374999994,0.8892115100000002,3754.255975,57351.265975,15.079672691257942,2085.246775,2.2855396e-11,3.1096883375,3.783978429999999e-12,5914.2597749999995,0.6519044375,8.196775,3.9577760000000004,14.574774999999999,0.10790000000000001,0.0015374975000000024,231.25339347749997,1994.0925437500018,7578.301900000002,3110302.126875,46447474000000.0,1.422225751000023e-13,717.5875000000001,280.24097500000005,435.10924576000025,435.10924576000025,299.7733999899995,4.780975,216089420.42912868,4.795962543898277,245.69560000000004,0.10790000000000001,0,0.0,1.0,166.1
564,27.55432,2.20656,644.8642,1108.46,917.8762,1381.46,33.2172,5.03766,8.707,130.9,969.368,24.818400048000004,162.4,2.4957999999999997e-05,2.01188,1.3556544e-05,281.40000000000003,2.5100000000000002,48.4,19.18,50.48,2.0,1.3422,2.3680000000000003,747.9780000000001,1477.8,7415.164,23360000.0,4.43599999999914e-08,144.82000000000002,139.67999999999998,318.48400000000004,318.48400000000004,516.3042,194.62,0.19956,0.000167,13.420000000000002,8.799999999999999,121.46837865759997,2.5744934464,6938.499700359998,45004.2484,6937.083875560002,45004.2484,4.522076160000001,0.024484664399999984,0.49650099999999997,588.1300000000001,29481.587776,0.02183495137739279,1242.24,3.1024359999999988e-12,2.1369723856000005,2.1652152528640002e-12,8468.199999999999,0.0049,206.44,55.02760000000001,352.6096,0.0,0.012861159999999991,274.763776,1603.1609159999987,9202.392399999999,1160694.0399039998,27950400000000.0,2.795040000002419e-17,0.5075999999999999,21.537599999999998,204.74226399999992,204.74226399999992,528.3886963600003,18.835600000000003,0.32219528639999995,8.766099999999999e-08,23.2036,7.359999999999999,0,0.0,1.0,190.0
566,27.358114999999998,2.1704499999999998,642.6911,1101.1000000000001,915.70235,1374.1000000000001,33.214800000000004,5.03763,8.685,130.04,972.5459999999999,24.820220136000003,161.2,2.49995e-05,1.9797000000000002,1.3591003e-05,278.33000000000004,2.5075,47.925000000000004,19.025,50.055,2.0,1.33925,1.776,747.9390000000001,1475.2640000000001,7436.0525,23180000.0,4.449499999999135e-08,144.82000000000002,139.725,318.28125,318.28125,517.10215,194.465,0.180975,0.00015700000000000002,13.335000000000003,8.75,115.00566751177497,2.3462424975,5966.983400789999,34387.89,5964.956741977501,34387.89,4.523544960000001,0.024486863099999985,0.399525,444.4583999999999,27773.368283999996,0.021069717611987795,958.5599999999998,2.743149749999999e-12,1.95636471,1.956002706591e-12,6705.1911,0.00369375,164.31937499999998,50.874375,320.961975,0.0,0.011301937499999993,207.12422400000003,1603.6568789999988,8047.153103999998,1086257.5254937499,21567600000000.0,2.418997500002656e-17,0.5075999999999999,21.249375,195.48373593749997,195.48373593749997,408.02883087750024,14.198774999999998,0.257845374375,6.890099999999999e-08,21.992775,6.9375,0,0.0,1.0,232.9758
152,27.26428539,1.9316959999999999,660.2895,1236.0100000000002,933.3,1509.01,33.016830000000006,5.009622000000001,8.821,143.95700000000002,988.8760000000001,24.82077035208,160.56699999999998,2.4362800000000003e-05,1.765146,1.3897011000000001e-05,260.991,2.5235700000000003,46.824999999999996,17.649,46.742000000000004,2.101,1.33189,4.4281999999999995,724.3032000000002,1465.3263,7266.072300000001,23314000.0,5.5255999999990916e-08,144.73300000000003,140.908,326.88244000000003,329.53234000000003,521.28634,195.33,0.5338069999999999,0.00199898,13.196,8.112,260.33867979651865,0.668323267584,12095.62258275,221446.1799,12094.339518,221446.1799,17.904726851099998,0.07323385311599999,0.364779,2625.203151,18742.254624,0.11443294148536082,853.097511,4.5596961599999995e-12,0.635010102684,1.8089094728790006e-12,1740.560919,0.1027105551,57.732375000000005,5.429798999999999,39.191435999999996,0.110799,0.009503127900000002,236.91286476,1973.1221697600008,10235.97573831,2184054.5481827096,24848424000000.0,6.453358464000206e-15,131.025711,85.243536,429.3568942463999,1078.4637317243998,4786.509314204402,83.9811,21.354420047751,5.110674615959999e-05,42.55358400000001,0.999456,0,0.0,1.0,192.0
216,25.202285231999998,1.844022,648.90807,1139.745,921.9145199999998,1412.745,32.74671,4.997199,8.744349999999999,133.652,1006.846,24.792491125728002,161.53099999999998,2.47594e-05,1.6800760000000001,1.3822873999999998e-05,261.207,2.50419,46.228,17.570999999999998,46.481,2.0349999999999997,1.32283,1.51,733.8155,1464.2884999999997,7513.3823999999995,23349800.0,4.537699999999056e-08,144.286,140.33100000000002,323.16395,323.16395,519.0499,194.99199999999996,0.226658,0.00109445,12.374,8.11,61.13748646137813,0.422753139516,999.4193955751,75359.42597500002,998.7729283696001,75359.42597500002,6.1288606758999995,0.026035309399,0.1537605775,914.0928960000001,6717.928284,0.029279307603635323,256.603039,1.10471164e-12,0.36871425822400006,8.712057301240002e-13,259.96215099999995,0.0068211439,36.626016,9.704959,61.513639,0.033775,0.0040736911,63.019900000000014,1244.8000097500003,5486.458497749999,1009487.47831024,8847519960000.0,1.076594871000029e-15,34.08020400000001,27.123439,259.54989589749994,259.54989589749994,1737.2342919900007,29.767936,7.1704598250360005,2.79780466975e-05,10.368123999999998,1.0878999999999999,300,20.0,3.71,293.0
873,29.558276000000003,2.1935120000000006,649.4318,1106.556,922.4408,1379.556,33.971520000000005,5.091708000000001,8.6642,130.208,962.632,24.921546288000005,154.112,2.48056e-05,2.0115440000000007,1.3823788e-05,274.3,2.4888,46.339999999999996,18.684,48.967999999999996,2.028,1.3276800000000002,1.1644,743.5676000000001,1459.3192000000001,7367.205199999999,22119600.0,6.432399999999144e-08,146.924,141.136,318.50524,318.50524,561.54888,193.44,118.124444,0.09412724,14.192000000000002,8.607999999999999,409.3422995118241,2.2650956738559995,12556.442402760002,55965.662864,12552.305439360001,55965.662864,30.55971528959999,0.15381584673599993,0.71402836,861.3807360000002,36456.128576,0.4421565785773568,568.5874560000001,6.13700864e-12,2.001752032064,2.208255271056e-12,2445.37,0.04734656,36.7844,38.928143999999996,224.830976,0.035216,0.007017017599999995,55.401012640000005,2457.780510239999,7746.734751359998,1499529.72673296,12674535840000.0,1.6222259024000367e-14,184.702224,91.245504,205.86343614239996,205.86343614239996,86933.83749714558,15.366399999999999,682246.6921007189,0.4329400917423825,67.77113600000001,5.646336,0,0.0,1.0,244.997
762,41.51260432,2.56819,763.2733,1432.324,1036.2748,1705.3239999999998,36.903620000000004,5.465637999999998,9.0199,160.41799999999998,896.5719999999999,26.17690476736,137.01399999999998,2.2517800000000003e-05,2.3682440000000002,1.4810848000000002e-05,303.604,2.8979999999999997,44.328,18.287999999999997,47.674,2.1599999999999997,1.2982,6.667400000000001,717.7618,1411.3782,6810.2152,19575800.0,1.9725399999999174e-07,157.352,148.86599999999999,326.77746,326.77746,528.99076,194.0,4900.126212,0.73012138,18.844,8.26,1715.3930170601861,3.8963349659000004,77203.42171611001,659884.935024,77202.39070896,659884.935024,115.25264029559995,1.5235596869559993,1.3425489900000005,6356.799276,77924.784816,14.991395613771854,2801.9098040000003,3.066674316e-11,3.461404972464,4.721963380896e-12,10166.363184,0.870786,11.616416000000001,13.025056,62.771724000000006,0.1464,0.0026179600000000016,257.73671724,2936.6105607600025,10844.955104760003,4369920.97012896,62171424360000.0,1.4839776548400254e-13,859.716096,366.420044,269.67541134840025,269.67541134840025,401.28112182239914,0.0,216088763.2007349,4.795922801174296,266.49566400000003,1.1044,450,12.0,2.0,337.0
589,28.354284000000003,2.173026,641.2970700000001,1092.4859999999999,914.30742,1365.486,33.632745,5.063718000000001,8.702049999999998,128.7135,969.15,24.858988961999998,156.0075,2.50655e-05,1.98988,1.36888895e-05,275.197,2.4954949999999996,46.7165,18.8875,49.5595,2.0085,1.332865,0.42500000000000004,748.0789000000001,1467.6434500000003,7416.54175,22400700.0,5.1970999999991466e-08,145.48149999999998,140.097,317.47994,317.47994,519.5785099999999,194.0,1.5365175000000002,0.00043620000000000003,13.99,8.69,273.7217291983439,2.2807295193240003,9687.268551515102,29175.474804,9682.679418543601,29175.474804000005,18.575340114975003,0.07387488747599998,1.1919882974999998,214.59641775000003,31144.717500000002,0.11134818140978647,273.17244375000007,3.2910097499999996e-12,2.0006064456,1.6900628062897499e-12,3972.0131910000005,0.002367354975,40.18712775,44.10984375,258.38445975,0.008427750000000001,0.0074952417749999944,21.069375000000004,2043.1888047899988,5992.024107097498,1210128.6875319374,6164379510000.001,5.611764159000157e-15,56.15765775,43.677591,202.97618789639995,202.97618789639995,57.891110379900105,0.0,229.13876537469375,1.085582706e-05,84.21990000000001,6.4239,0,0.0,3.71,195.224
744,45.9292702,2.803941,770.9765400000001,1473.351,1043.9792400000001,1746.351,38.17503000000001,5.617362000000001,9.0002,162.43800000000002,874.0540000000002,26.6682511896,133.445,2.22197e-05,2.5887480000000003,1.4902819000000001e-05,308.12600000000003,2.9556999999999998,44.325,18.518,48.21400000000001,2.18,1.2981200000000002,8.0935,715.9156000000002,1407.4643,6658.3729,19040800.0,2.3776999999999213e-07,159.581,149.99800000000002,327.2576,327.2576,530.1375,194.0,6860.109961000001,1.0221116000000001,20.554000000000002,8.36,2184.76078173356,5.044748641519,78141.8373458284,714458.367799,78139.9399322224,714458.367799,151.20773099909997,2.0211625709559993,1.1544349600000003,6128.182156,89456.73708400001,20.045253739594564,3139.086975,3.4942581910000005e-11,4.474088184496001,5.5232508222389995e-12,10151.780124,0.97945351,18.259375,17.073676,88.36220399999999,0.15760000000000002,0.003878665600000001,319.22610775000004,3569.3304366400025,12960.769675510002,4881429.92357559,69761941360000.01,1.9231943710000315e-13,1024.9914390000001,426.8439960000001,325.8156972400003,325.8156972400003,469.50544374999924,0.0,289078891.39729285,6.41588790328144,337.01108400000004,1.8603999999999998,0,0.0,2.0,322.5
293,24.956638465,1.8786,648.6241,1216.78,921.6391,1489.78,32.3663,4.96337,8.866499999999998,142.76,1003.24,24.76088237236,166.35,2.4701e-05,1.7050500000000002,1.357627e-05,260.17,2.5225,48.04,18.07,47.879999999999995,2.09,1.3404,3.8249999999999997,724.969,1486.4660000000001,7244.792,24290000.0,4.25299999999911e-08,142.54,139.01,327.9564,327.9564,510.3643,196.79,0.08867,0.0027955,12.270000000000001,8.1,17.09167081171085,0.35533764000000007,538.8563241900002,168045.41159999996,538.4868561900004,168045.41159999996,2.4293033100000008,0.02202233310000001,0.35050275,2233.2024,4924.3824,0.01679339904725969,481.92750000000007,5.418990000000001e-13,0.29026014750000007,1.5024387771000004e-12,251.26109999999997,0.00511875,83.49839999999999,12.905100000000001,87.6456,0.0819,0.008331840000000002,147.931875,2432.282139000001,11575.460844,2153145.5613359995,18945900000000.0,2.9249099999976824e-17,59.648399999999995,35.649899999999995,615.60936504,615.60936504,1105.899294510001,78.7059,0.012695741100000001,7.319720474999999e-05,3.257099999999999,0.99,0,0.0,3.71,205.0
629,23.363785,1.7098635,605.110975,1109.6485,878.126425,1382.6485,32.485745,4.9751645,8.175975,129.551,1236.511,24.798102880000002,152.78250000000003,2.67545e-05,1.561425,1.38242695e-05,241.849,2.33185,42.353500000000004,16.2442,42.364650000000005,1.9115,1.285725,5.2745999999999995,720.8974,1972.2926,8037.437899999999,21851000.0,4.8642499999991166e-08,146.9035,139.574,322.81078499999995,322.81078499999995,505.64512,197.0975,6.355961,0.0020446749999999997,11.4645,7.614,50.26444629877499,0.5504195918677499,18259.916744199378,5719.63094775,18247.839186369376,5719.63094775,2.245454544975001,0.017630720439750027,2.627189049374999,30.717399000000004,534385.884879,0.004788109672905572,468.92019375,3.637818975e-11,0.4616659953750001,4.033304838697501e-13,4687.199199,0.29121057749999996,104.36453775,23.73060636,192.9143153775,0.08066775000000001,0.010724574375000004,286.54475483999994,4316.94126324,2755098.8479052405,1602513.7197735899,11945799000000.0,2.0295969375008624e-16,39.34118775,18.157524000000002,119.458718333775,119.458718333775,2331.9281657856013,98.81799375,405.7513649594791,3.8666660394374994e-05,11.579739749999998,4.487004,200,10.0,2.0,185.0
